Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-7qdz,branch-3wqq,Randomise questionnaire elements?,Question Key,Response
2,1683268084924,05/05/2023 06:28:04,1683268084794,2,05/05/2023 08:28:04,131710,2,questionnaire-fh17,,29311266,951c6gi6,8728393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1440x820,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683268085040,05/05/2023 06:28:05,1683268084796,2,05/05/2023 08:28:04,131710,2,questionnaire-fh17,,29311266,951c6gi6,8728393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1440x820,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,33606
1,1683286709020,05/05/2023 11:38:29,1683286709164,2,05/05/2023 13:38:29,131710,2,questionnaire-fh17,,29317385,hpndbzh9,8730147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.5615.138,1536x864,1536x714,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683286715079,05/05/2023 11:38:35,1683286715271,2,05/05/2023 13:38:35,131710,2,questionnaire-fh17,,29317385,hpndbzh9,8730147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.5615.138,1536x864,1536x714,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683286715182,05/05/2023 11:38:35,1683286715273,2,05/05/2023 13:38:35,131710,2,questionnaire-fh17,,29317385,hpndbzh9,8730147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.5615.138,1536x864,1536x714,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,6109
1,1683293504324,05/05/2023 13:31:44,1683293504118,2,05/05/2023 15:31:44,131710,2,questionnaire-fh17,,29320201,8jun19d5,8730806,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x797,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683293509657,05/05/2023 13:31:49,1683293509531,2,05/05/2023 15:31:49,131710,2,questionnaire-fh17,,29320201,8jun19d5,8730806,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x797,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683293509774,05/05/2023 13:31:49,1683293509534,2,05/05/2023 15:31:49,131710,2,questionnaire-fh17,,29320201,8jun19d5,8730806,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x797,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,5416
1,1683453505142,07/05/2023 09:58:25,1683453481729,2,07/05/2023 11:58:01,131710,2,questionnaire-fh17,,29341130,wtxckmxu,8736086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683453521560,07/05/2023 09:58:41,1683453498036,2,07/05/2023 11:58:18,131710,2,questionnaire-fh17,,29341130,wtxckmxu,8736086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683453521707,07/05/2023 09:58:41,1683453498038,2,07/05/2023 11:58:18,131710,2,questionnaire-fh17,,29341130,wtxckmxu,8736086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,16309
1,1683474038471,07/05/2023 15:40:38,1683474040160,2,07/05/2023 17:40:40,131710,2,questionnaire-fh17,,29345293,hq365287,8737094,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x703,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683474060129,07/05/2023 15:41:00,1683474061890,2,07/05/2023 17:41:01,131710,2,questionnaire-fh17,,29345293,hq365287,8737094,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x703,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683474060270,07/05/2023 15:41:00,1683474061892,2,07/05/2023 17:41:01,131710,2,questionnaire-fh17,,29345293,hq365287,8737094,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x703,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,21731
1,1683661518635,09/05/2023 19:45:18,1683661518197,2,09/05/2023 21:45:18,131710,2,questionnaire-fh17,,29407515,aaal34oe,8751111,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683661549007,09/05/2023 19:45:49,1683661548627,2,09/05/2023 21:45:48,131710,2,questionnaire-fh17,,29407515,aaal34oe,8751111,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683661549089,09/05/2023 19:45:49,1683661548629,2,09/05/2023 21:45:48,131710,2,questionnaire-fh17,,29407515,aaal34oe,8751111,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,30432
1,1683699505234,10/05/2023 06:18:25,1683699505142,2,10/05/2023 08:18:25,131710,2,questionnaire-fh17,,29411122,8y0jbvqm,8752480,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683699515620,10/05/2023 06:18:35,1683699515575,2,10/05/2023 08:18:35,131710,2,questionnaire-fh17,,29411122,8y0jbvqm,8752480,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683699515693,10/05/2023 06:18:35,1683699515577,2,10/05/2023 08:18:35,131710,2,questionnaire-fh17,,29411122,8y0jbvqm,8752480,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,10435
1,1683737384615,10/05/2023 16:49:44,1683737384485,2,10/05/2023 18:49:44,131710,2,questionnaire-fh17,,29438363,tie104rp,8757558,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683737388862,10/05/2023 16:49:48,1683737388778,2,10/05/2023 18:49:48,131710,2,questionnaire-fh17,,29438363,tie104rp,8757558,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683737388954,10/05/2023 16:49:48,1683737388780,2,10/05/2023 18:49:48,131710,2,questionnaire-fh17,,29438363,tie104rp,8757558,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,4295
1,1683746991611,10/05/2023 19:29:51,1683746992290,2,10/05/2023 21:29:52,131710,2,questionnaire-fh17,,29440780,cru2t1ba,8758733,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1384x779,1384x633,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683747026199,10/05/2023 19:30:26,1683747026819,2,10/05/2023 21:30:26,131710,2,questionnaire-fh17,,29440780,cru2t1ba,8758733,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1384x779,1384x633,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683747026341,10/05/2023 19:30:26,1683747026820,2,10/05/2023 21:30:26,131710,2,questionnaire-fh17,,29440780,cru2t1ba,8758733,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1384x779,1384x633,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,34530
1,1683906691935,12/05/2023 15:51:31,1683906691803,2,12/05/2023 17:51:31,131710,2,questionnaire-fh17,,29488168,2d7emjn8,8772283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x789,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683906725860,12/05/2023 15:52:05,1683906725758,2,12/05/2023 17:52:05,131710,2,questionnaire-fh17,,29488168,2d7emjn8,8772283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x789,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683906725939,12/05/2023 15:52:05,1683906725760,2,12/05/2023 17:52:05,131710,2,questionnaire-fh17,,29488168,2d7emjn8,8772283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x789,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,33957
1,1683909708469,12/05/2023 16:41:48,1683909708339,2,12/05/2023 18:41:48,131710,2,questionnaire-fh17,,29488922,79o97uw1,8772503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x696,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683909728365,12/05/2023 16:42:08,1683909728299,2,12/05/2023 18:42:08,131710,2,questionnaire-fh17,,29488922,79o97uw1,8772503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x696,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683909728461,12/05/2023 16:42:08,1683909728301,2,12/05/2023 18:42:08,131710,2,questionnaire-fh17,,29488922,79o97uw1,8772503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x696,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,19962
1,1683975181090,13/05/2023 10:53:01,1683975182126,2,13/05/2023 12:53:02,131710,2,questionnaire-fh17,,29494712,vvbrppbq,8774073,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683975187500,13/05/2023 10:53:07,1683975188577,2,13/05/2023 12:53:08,131710,2,questionnaire-fh17,,29494712,vvbrppbq,8774073,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683975187630,13/05/2023 10:53:07,1683975188578,2,13/05/2023 12:53:08,131710,2,questionnaire-fh17,,29494712,vvbrppbq,8774073,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,6452
1,1684341320210,17/05/2023 16:35:20,1684341206427,2,17/05/2023 18:33:26,131710,2,questionnaire-fh17,,29580056,zemiizcq,8797902,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1684341348743,17/05/2023 16:35:48,1684341235038,2,17/05/2023 18:33:55,131710,2,questionnaire-fh17,,29580056,zemiizcq,8797902,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1684341349074,17/05/2023 16:35:49,1684341235039,2,17/05/2023 18:33:55,131710,2,questionnaire-fh17,,29580056,zemiizcq,8797902,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,28612
1,1683906035879,12/05/2023 15:40:35,1683906035745,2,12/05/2023 17:40:35,131710,2,questionnaire-fh17,,29487956,4ovd9i0b,8772221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683906056754,12/05/2023 15:40:56,1683906056667,2,12/05/2023 17:40:56,131710,2,questionnaire-fh17,,29487956,4ovd9i0b,8772221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683906056857,12/05/2023 15:40:56,1683906056669,2,12/05/2023 17:40:56,131710,2,questionnaire-fh17,,29487956,4ovd9i0b,8772221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,20925
1,1683893765111,12/05/2023 12:16:05,1683893758967,2,12/05/2023 14:15:58,131710,2,questionnaire-fh17,,29483629,1jtd23n7,8770651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683893812272,12/05/2023 12:16:52,1683893806155,2,12/05/2023 14:16:46,131710,2,questionnaire-fh17,,29483629,1jtd23n7,8770651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683893812412,12/05/2023 12:16:52,1683893806157,2,12/05/2023 14:16:46,131710,2,questionnaire-fh17,,29483629,1jtd23n7,8770651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,47191
1,1683891713285,12/05/2023 11:41:53,1683891712641,2,12/05/2023 13:41:52,131710,2,questionnaire-fh17,,29482333,63q8b4gk,8770430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1549x871,1549x768,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683891725076,12/05/2023 11:42:05,1683891724449,2,12/05/2023 13:42:04,131710,2,questionnaire-fh17,,29482333,63q8b4gk,8770430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1549x871,1549x768,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683891725156,12/05/2023 11:42:05,1683891724450,2,12/05/2023 13:42:04,131710,2,questionnaire-fh17,,29482333,63q8b4gk,8770430,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1549x871,1549x768,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,11809
1,1683891279724,12/05/2023 11:34:39,1683891286263,2,12/05/2023 13:34:46,131710,2,questionnaire-fh17,,29482227,i6jntqic,8770385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683891285078,12/05/2023 11:34:45,1683891291635,2,12/05/2023 13:34:51,131710,2,questionnaire-fh17,,29482227,i6jntqic,8770385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683891285179,12/05/2023 11:34:45,1683891291637,2,12/05/2023 13:34:51,131710,2,questionnaire-fh17,,29482227,i6jntqic,8770385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,5374
1,1683882244481,12/05/2023 09:04:04,1683882238266,2,12/05/2023 11:03:58,131710,2,questionnaire-fh17,,29471301,q22rvuoa,8769147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1542x724,1536x718,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683882277489,12/05/2023 09:04:37,1683882271319,2,12/05/2023 11:04:31,131710,2,questionnaire-fh17,,29471301,q22rvuoa,8769147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1542x724,1536x718,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683882277581,12/05/2023 09:04:37,1683882271321,2,12/05/2023 11:04:31,131710,2,questionnaire-fh17,,29471301,q22rvuoa,8769147,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1542x724,1536x718,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,33056
1,1683749570975,10/05/2023 20:12:50,1683749571279,2,10/05/2023 22:12:51,131710,2,questionnaire-fh17,,29441470,f0l877j4,8758958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x649,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683749594315,10/05/2023 20:13:14,1683749594570,2,10/05/2023 22:13:14,131710,2,questionnaire-fh17,,29441470,f0l877j4,8758958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x649,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683749594382,10/05/2023 20:13:14,1683749594572,2,10/05/2023 22:13:14,131710,2,questionnaire-fh17,,29441470,f0l877j4,8758958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x649,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,23294
1,1683738233524,10/05/2023 17:03:53,1683738233184,2,10/05/2023 19:03:53,131710,2,questionnaire-fh17,,29438673,z0ymvwd9,8757622,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1437x728,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683738259253,10/05/2023 17:04:19,1683738258935,2,10/05/2023 19:04:18,131710,2,questionnaire-fh17,,29438673,z0ymvwd9,8757622,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1437x728,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683738259385,10/05/2023 17:04:19,1683738258937,2,10/05/2023 19:04:18,131710,2,questionnaire-fh17,,29438673,z0ymvwd9,8757622,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1437x728,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,25753
1,1683710168386,10/05/2023 09:16:08,1683710168005,2,10/05/2023 11:16:08,131710,2,questionnaire-fh17,,29414469,9yltrizp,8753102,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1920x1080,1920x884,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683710190815,10/05/2023 09:16:30,1683710190485,2,10/05/2023 11:16:30,131710,2,questionnaire-fh17,,29414469,9yltrizp,8753102,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1920x1080,1920x884,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683710190904,10/05/2023 09:16:30,1683710190486,2,10/05/2023 11:16:30,131710,2,questionnaire-fh17,,29414469,9yltrizp,8753102,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1920x1080,1920x884,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,22481
1,1683640516120,09/05/2023 13:55:16,1683640516359,2,09/05/2023 15:55:16,131710,2,questionnaire-fh17,,29398102,tdi70eu6,8748842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683640530799,09/05/2023 13:55:30,1683640531184,2,09/05/2023 15:55:31,131710,2,questionnaire-fh17,,29398102,tdi70eu6,8748842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683640530894,09/05/2023 13:55:30,1683640531186,2,09/05/2023 15:55:31,131710,2,questionnaire-fh17,,29398102,tdi70eu6,8748842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,14828
1,1683637395200,09/05/2023 13:03:15,1683637394943,2,09/05/2023 15:03:14,131710,2,questionnaire-fh17,,29393097,fmjv8ry8,8747989,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1118x745,1063x631,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683637404200,09/05/2023 13:03:24,1683637404080,2,09/05/2023 15:03:24,131710,2,questionnaire-fh17,,29393097,fmjv8ry8,8747989,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1118x745,1063x631,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683637404300,09/05/2023 13:03:24,1683637404081,2,09/05/2023 15:03:24,131710,2,questionnaire-fh17,,29393097,fmjv8ry8,8747989,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1118x745,1063x631,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,9138
1,1683575994021,08/05/2023 19:59:54,1683575993843,2,08/05/2023 21:59:53,131710,2,questionnaire-fh17,,29374583,jktqr01i,8744176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683576001092,08/05/2023 20:00:01,1683576000980,2,08/05/2023 22:00:00,131710,2,questionnaire-fh17,,29374583,jktqr01i,8744176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683576001358,08/05/2023 20:00:01,1683576000982,2,08/05/2023 22:00:00,131710,2,questionnaire-fh17,,29374583,jktqr01i,8744176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,7139
1,1683575781038,08/05/2023 19:56:21,1683575780804,2,08/05/2023 21:56:20,131710,2,questionnaire-fh17,,29374549,23un4xk0,8744162,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,720x694,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683576836303,08/05/2023 20:13:56,1683576835909,2,08/05/2023 22:13:55,131710,2,questionnaire-fh17,,29374549,23un4xk0,8744162,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x789,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683576836462,08/05/2023 20:13:56,1683576835911,2,08/05/2023 22:13:55,131710,2,questionnaire-fh17,,29374549,23un4xk0,8744162,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x789,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,1055107
1,1683532766102,08/05/2023 07:59:26,1683532766147,2,08/05/2023 09:59:26,131710,2,questionnaire-fh17,,29355292,xj11h22r,8739412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683532791323,08/05/2023 07:59:51,1683532791218,2,08/05/2023 09:59:51,131710,2,questionnaire-fh17,,29355292,xj11h22r,8739412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683532791598,08/05/2023 07:59:51,1683532791220,2,08/05/2023 09:59:51,131710,2,questionnaire-fh17,,29355292,xj11h22r,8739412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x722,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,25073
1,1683492801973,07/05/2023 20:53:21,1683492776867,2,07/05/2023 22:52:56,131710,2,questionnaire-fh17,,29348132,mh056tf9,8738218,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x711,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683492806488,07/05/2023 20:53:26,1683492781440,2,07/05/2023 22:53:01,131710,2,questionnaire-fh17,,29348132,mh056tf9,8738218,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x711,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683492807082,07/05/2023 20:53:27,1683492781446,2,07/05/2023 22:53:01,131710,2,questionnaire-fh17,,29348132,mh056tf9,8738218,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1536x711,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,4579
1,1683390153016,06/05/2023 16:22:33,1683390152783,2,06/05/2023 18:22:32,131710,2,questionnaire-fh17,,29335920,eegrig2e,8734840,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1106x736,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683390178899,06/05/2023 16:22:58,1683390178842,2,06/05/2023 18:22:58,131710,2,questionnaire-fh17,,29335920,eegrig2e,8734840,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1106x736,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
3,1683390178991,06/05/2023 16:22:58,1683390178845,2,06/05/2023 18:22:58,131710,2,questionnaire-fh17,,29335920,eegrig2e,8734840,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1106x736,Consent check,Generic Consent,1,Consent check,PW,No,END QUESTIONNAIRE,26062
1,1683364469459,06/05/2023 09:14:29,1683364468364,2,06/05/2023 11:14:28,131710,2,questionnaire-fh17,,29331506,eu8fkf5c,8733934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,BEGIN QUESTIONNAIRE,
2,1683364497487,06/05/2023 09:14:57,1683364496347,2,06/05/2023 11:14:56,131710,2,questionnaire-fh17,,29331506,eu8fkf5c,8733934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,Consent check,Generic Consent,1,Consent check,PW,No,ConsentFlag,1
