"file","file_emotion","file_emotion_level","file_gender","file_id","file_duration","size_w","size_h","trigger","loop_practice_full.thisRepN","loop_practice_full.thisTrialN","loop_practice_full.thisN","loop_practice_full.thisIndex","loop_istr_practice.thisRepN","loop_istr_practice.thisTrialN","loop_istr_practice.thisN","loop_istr_practice.thisIndex","tuto.thisRepN","tuto.thisTrialN","tuto.thisN","tuto.thisIndex","loop_practice.thisRepN","loop_practice.thisTrialN","loop_practice.thisN","loop_practice.thisIndex","exp_blocks.thisRepN","exp_blocks.thisTrialN","exp_blocks.thisN","exp_blocks.thisIndex","istr_1.thisRepN","istr_1.thisTrialN","istr_1.thisN","istr_1.thisIndex","istr_2.thisRepN","istr_2.thisTrialN","istr_2.thisN","istr_2.thisIndex","exp.thisRepN","exp.thisTrialN","exp.thisN","exp.thisIndex","img_tutorial.started","key_resp.started","p_port.started","mov_target.started","p_port.stopped","p_port_2.started","primary.started","img_primary_wheel.started","click_1.started","p_port_2.stopped","primary.x","primary.y","primary.leftButton","primary.midButton","primary.rightButton","primary.time","primary.clicked_name","p_port_4.started","txt_iwi.started","p_port_4.stopped","txt_iwi.stopped","p_port_3.started","secondary.started","img_secondary_wheel.started","click_2.started","primary_pos.started","p_port_3.stopped","secondary.x","secondary.y","secondary.leftButton","secondary.midButton","secondary.rightButton","secondary.time","secondary.clicked_name","p_port_5.started","p_port_5.stopped","kb_end_practice.keys","kb_end_practice.rt","participant","session","group","age","sex","education","practice","experimenter","date","expName","psychopyVersion","frameRate","X"
"stimoli/02.subtle/JM1_Happiness.mp4","happy","subtle","maschio",7,10,1646,926,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,14,NA,NA,0.143067499971949,338.5398805,0.150389699963853,0.000727700011339039,0.000727700011339039,348.896006800001,348.896006800001,0.00977120001334697,161,32,1,0,0,3.33805169997504,"'click_1'",2.22999951802194e-05,352.234557899996,0.00868379999883473,NA,0.00221309997141361,0.00221309997141361,352.737442300015,352.737442300015,352.737442300015,0.0115865999832749,-118,79,1,0,0,2.32275469996966,"'click_2'",1.39999901875854e-05,0.00877580000087619,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Sadness-Face Forward.mp4","sad","full","femmina",2,6,720,576,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,45,NA,NA,0.149833099974785,356.708673199988,0.157064399973024,0.000770100043155253,0.000770100043155253,362.666083500022,362.666083500022,0.00979710003593937,-43,-186,1,0,0,4.93641760002356,"'click_1'",1.49999978020787e-05,367.603031800012,0.00877219997346401,NA,0.00218710000626743,0.00218710000626743,368.10587920004,368.10587920004,368.10587920004,0.0116388999740593,-145,-35,1,0,0,3.79129600001033,"'click_2'",1.48999970406294e-05,0.00844199996208772,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Surprise-Face Forward.mp4","surprised","full","maschio",3,6,720,576,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,50,NA,NA,0.148536099994089,373.544506700011,0.155901099962648,0.000719600007869303,0.000719600007869303,379.501178000006,379.501178000006,0.00976939999964088,30,-144,1,0,0,4.45320009998977,"'click_1'",1.49999978020787e-05,383.955321800022,0.00915990001522005,NA,0.00252500001806766,0.00252500001806766,384.458020900027,384.458020900027,384.458020900027,0.0118680999730714,85,-119,1,0,0,3.7003555999836,"'click_2'",1.479999627918e-05,0.00894600001629442,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Surprise.mp4","surprised","subtle","femmina",5,10,1646,926,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,20,NA,NA,0.152833400003146,389.809993700008,0.160169199982192,0.00069329998223111,0.00069329998223111,400.559171600034,400.559171600034,0.00980060000438243,112,-173,1,0,0,2.00166919996263,"'click_1'",1.51999993249774e-05,402.560344099998,0.00782220001565292,NA,0.00141660001827404,0.00141660001827404,403.063120700011,403.063120700011,403.063120700011,0.0105961000081152,28,-108,1,0,0,3.04657790000783,"'click_2'",1.479999627918e-05,0.00873120001051575,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Anger.mp4","angry","subtle","maschio",7,10,1646,926,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,0.151214300014544,407.760055300023,0.158645600022282,0.000715099973604083,0.000715099973604083,418.109059300041,418.109059300041,0.00969580002129078,-96,151,1,0,0,4.8467206999776,"'click_1'",1.53000000864267e-05,422.95647590002,0.00888259999919683,NA,0.0024200999760069,0.0024200999760069,423.459239999996,423.459239999996,423.459239999996,0.0116185999941081,-137,96,1,0,0,1.30694260000018,"'click_2'",1.45999947562814e-05,0.00884820002829656,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Joy-Face Forward.mp4","happy","full","femmina",1,6,720,576,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,40,NA,NA,0.148376099998131,426.413481399999,0.155751800048165,0.000716100039426237,0.000716100039426237,432.371308800008,432.371308800008,0.00973320001503453,130,92,1,0,0,2.41365569998743,"'click_1'",1.49999978020787e-05,434.784921300015,0.00812780001433566,NA,0.00183870003093034,0.00183870003093034,435.287791799987,435.287791799987,435.287791799987,0.0110155000002123,104,25,1,0,0,1.56825700000627,"'click_2'",2.19999928958714e-05,0.00891419994877651,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Anger.mp4","angry","subtle","femmina",5,10,1646,926,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,4,NA,NA,0.151777999999467,438.506769600033,0.159063200000674,0.000732200045604259,0.000732200045604259,449.258775199996,449.258775199996,0.00971520005259663,-174,-37,1,0,0,3.30754449998494,"'click_1'",1.49999978020787e-05,452.567060300033,0.00886800000444055,NA,0.00242109998362139,0.00242109998362139,453.069950300036,453.069950300036,453.069950300036,0.0117611999739893,-16,-133,1,0,0,2.15199340000981,"'click_2'",1.41000491566956e-05,0.00894309999421239,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Sadness.mp4","sad","subtle","femmina",6,8,1646,926,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,17,NA,NA,0.152728100016247,456.873276100028,0.159896700002719,0.000698700023349375,0.000698700023349375,465.190840199997,465.190840199997,0.00990459998138249,-147,103,1,0,0,3.41862890002085,"'click_1'",1.45999947562814e-05,468.609945500037,0.00887799996417016,NA,0.00238459999673069,0.00238459999673069,469.112664100016,469.112664100016,469.112664100016,0.0116265999968164,-23,-113,1,0,0,2.9757513999939,"'click_2'",1.4499993994832e-05,0.00921109999762848,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Happiness.mp4","happy","subtle","femmina",5,10,1646,926,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,12,NA,NA,0.154501400014851,473.741811099986,0.161861500004306,0.000820600020233542,0.000820600020233542,484.489968100039,484.489968100039,0.00972289999481291,112,156,1,0,0,1.80906780000078,"'click_1'",1.51999993249774e-05,486.299979200005,0.00906160002341494,NA,0.00257040001451969,0.00257040001451969,486.802715900005,486.802715900005,486.802715900005,0.0117936999886297,136,93,1,0,0,2.1517597999773,"'click_2'",2.80000385828316e-05,0.00893910002196208,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Anger-Face Forward.mp4","angry","full","maschio",3,6,720,576,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,34,NA,NA,0.149888999992982,490.603276400012,0.157289099995978,0.000848199997562915,0.000848199997562915,496.559521100018,496.559521100018,0.00971290003508329,-141,106,1,0,0,10.9401401000214,"'click_1'",1.46999955177307e-05,507.500384600018,0.00874980003573,NA,0.00223750004079193,0.00223750004079193,508.003136000014,508.003136000014,508.003136000014,0.0115179000422359,80,-126,1,0,0,2.62414080003509,"'click_2'",1.479999627918e-05,0.00887119997059926,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Surprise.mp4","surprised","subtle","maschio",7,10,1646,926,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,22,NA,NA,0.154146599990781,512.280331199989,0.161502700007986,0.000706200022250414,0.000706200022250414,522.636336399999,522.636336399999,0.00987860001623631,38,-145,1,0,0,5.57998959999532,"'click_1'",2.7499976567924e-05,528.216985900013,0.00901149999117479,NA,0.00260930001968518,0.00260930001968518,528.719773399993,528.719773399993,528.719773399993,0.0117725000018254,118,-73,1,0,0,2.3625210999744,"'click_2'",2.67999712377787e-05,0.00880239997059107,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Neutral-Face Forward.mp4","neutral","full","femmina",2,6,720,576,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,53,NA,NA,0.143930199963506,532.72550260002,0.151434999948833,0.000805800023954362,0.000805800023954362,538.678397600015,538.678397600015,0.0097492000204511,-1,-1,1,0,0,7.17942219995894,"'click_1'",1.479999627918e-05,545.858477900038,0.00876519997837022,NA,0.00217399996472523,0.00217399996472523,546.361139899993,546.361139899993,546.361139899993,0.011431899969466,-1,4,1,0,0,3.36801239999477,"'click_2'",1.45999947562814e-05,0.00901789998169988,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Surprise.mp4","surprised","subtle","femmina",6,10,1646,926,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,21,NA,NA,0.152681899955496,551.380541099992,0.159862299973611,0.000709799991454929,0.000709799991454929,561.738700699992,561.738700699992,0.010174700000789,-155,98,1,0,0,2.11131979996571,"'click_1'",1.46999955177307e-05,563.850205000024,0.00882300001103431,NA,0.00238339998759329,0.00238339998759329,564.352978900017,564.352978900017,564.352978900017,0.0116042000008747,-137,28,1,0,0,1.37747820001096,"'click_2'",1.43999932333827e-05,0.00877630000468343,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Neutral-Face Forward.mp4","neutral","full","maschio",4,6,720,576,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,55,NA,NA,0.147925400000531,567.377259300032,0.155166300013661,0.000765000004321337,0.000765000004321337,573.334716400015,573.334716400015,0.00980320002418011,-3,0,1,0,0,3.61909110000124,"'click_1'",1.50999985635281e-05,576.954620200035,0.00900639995234087,NA,0.00240989995654672,0.00240989995654672,577.457419499988,577.457419499988,577.457419499988,0.0118185000028461,0,0,1,0,0,0.773840600042604,"'click_2'",1.42999924719334e-05,0.00868430000264198,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Disgust.mp4","disgusted","subtle","femmina",6,10,1646,926,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,9,NA,NA,0.151400200033095,579.881445700012,0.158708500035573,0.000699900032486767,0.000699900032486767,590.230291399988,590.230291399988,0.00989909999771044,-103,69,1,0,0,3.84089809999568,"'click_1'",1.40999909490347e-05,594.071704800008,0.00893820001510903,NA,0.00266320002265275,0.00266320002265275,594.57462020003,594.57462020003,594.57462020003,0.0118559999973513,-127,25,1,0,0,2.48339529999066,"'click_2'",1.479999627918e-05,0.00863190001109615,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Surprise-Face Forward.mp4","surprised","full","maschio",4,6,720,576,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,51,NA,NA,0.149589300039224,598.706543400011,0.156882799987216,0.000791499973274767,0.000791499973274767,604.664253399998,604.664253399998,0.0096736999694258,26,-118,1,0,0,4.57457489997614,"'click_1'",1.45999947562814e-05,609.239612900012,0.00891629996476695,NA,0.00237949995789677,0.00237949995789677,609.742303800012,609.742303800012,609.742303800012,0.0116229999694042,-4,-25,1,0,0,3.89116130000912,"'click_2'",1.39999901875854e-05,0.00908059999346733,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Fear-Face Forward.mp4","fear","full","maschio",4,6,720,576,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,31,NA,NA,0.149489300034475,615.281600099988,0.15659600001527,0.000677300035022199,0.000677300035022199,621.229884500033,621.229884500033,0.00991160003468394,54,-196,1,0,0,1.69901610002853,"'click_1'",1.46999955177307e-05,622.929494999989,0.00903749995632097,NA,0.00263449997873977,0.00263449997873977,623.432247599994,623.432247599994,623.432247599994,0.0118095999932848,34,-196,1,0,0,1.4879625000176,"'click_2'",1.48999970406294e-05,0.00873060000594705,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Happiness.mp4","happy","subtle","maschio",8,10,1646,926,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,15,NA,NA,0.154762500023935,626.573805799999,0.162018900038674,0.00067410001065582,0.00067410001065582,637.1312837,637.1312837,0.00985049997689202,195,37,1,0,0,1.99381140002515,"'click_1'",1.46999955177307e-05,639.125638100028,0.00892589997965842,NA,0.002214299980551,0.002214299980551,639.628360700037,639.628360700037,639.628360700037,0.011673700006213,159,103,1,0,0,1.27721959998598,"'click_2'",1.48999970406294e-05,0.00878870004089549,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Neutral.mp4","neutral","subtle","femmina",6,9,1646,926,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,25,NA,NA,0.15283850004198,642.552114600025,0.155168500030413,0.000666900014039129,0.000666900014039129,651.98962290003,651.98962290003,0.00986180000472814,15,80,1,0,0,5.45923889998812,"'click_1'",1.45999947562814e-05,657.449526400014,0.00906750001013279,NA,0.00255430000834167,0.00255430000834167,657.952306899999,657.952306899999,657.952306899999,0.0118627999909222,3,26,1,0,0,1.4475615999545,"'click_2'",1.59000046551228e-05,0.00874840002506971,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Fear-Face Forward.mp4","fear","full","femmina",2,6,720,576,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,29,NA,NA,0.143822900019586,661.042661499989,0.151203999994323,0.000811100006103516,0.000811100006103516,666.994975200039,666.994975200039,0.00989550002850592,38,-158,1,0,0,6.84713760000886,"'click_1'",2.63000256381929e-05,673.842556699994,0.00860940001439303,NA,0.00212999997893348,0.00212999997893348,674.345296100015,674.345296100015,674.345296100015,0.0113958999863826,-89,-113,1,0,0,1.2567097999854,"'click_2'",1.479999627918e-05,0.00873249996220693,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Joy-Face Forward.mp4","happy","full","femmina",2,6,720,576,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,41,NA,NA,0.142581399995834,677.243614400038,0.150002499984112,0.000806300027761608,0.000806300027761608,683.197698700009,683.197698700009,0.00975450000260025,125,90,1,0,0,5.29878050001571,"'click_1'",1.58000038936734e-05,688.497479100013,0.00907510000979528,NA,0.00245860003633425,0.00245860003633425,689.000103700033,689.000103700033,689.000103700033,0.01169180002762,72,91,1,0,0,2.26223920000484,"'click_2'",1.40999909490347e-05,0.00877089996356517,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Sadness.mp4","sad","subtle","maschio",7,10,1646,926,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,18,NA,NA,0.149428499978967,692.910594300018,0.156703199958429,0.000692599976900965,0.000692599976900965,703.262222699996,703.262222699996,0.00979290000395849,-108,-76,1,0,0,4.86619369999971,"'click_1'",1.53000000864267e-05,708.12916240003,0.00897630001418293,NA,0.00242189998971298,0.00242189998971298,708.631870199984,708.631870199984,708.631870199984,0.0116634000441991,-129,-27,1,0,0,3.70025789999636,"'click_2'",1.4499993994832e-05,0.00900180003372952,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Disgust-Face Forward.mp4","disgusted","full","femmina",2,6,720,576,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,37,NA,NA,0.150234600005206,713.981264900009,0.157569000031799,0.000702799996361136,0.000702799996361136,719.938462299993,719.938462299993,0.00976360001368448,-72,122,1,0,0,2.14127729996108,"'click_1'",1.4499993994832e-05,722.080402299995,0.00890620000427589,NA,0.00271859997883439,0.00271859997883439,722.583461400005,722.583461400005,722.583461400005,0.0119804000132717,-36,139,1,0,0,1.10560139996232,"'click_2'",1.48999970406294e-05,0.00873180001508445,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Disgust-Face Forward.mp4","disgusted","full","maschio",3,6,720,576,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,38,NA,NA,0.14300490001915,725.330959799991,0.150322700035758,0.000773799954913557,0.000773799954913557,731.284087800013,731.284087800013,0.00971969997044653,-118,84,1,0,0,1.94034010003088,"'click_1'",1.46999955177307e-05,733.225065300008,0.00884080003015697,NA,0.00248570000985637,0.00248570000985637,733.728157300036,733.728157300036,733.728157300036,0.0119338000076823,-105,102,1,0,0,1.78928020002786,"'click_2'",1.37999886646867e-05,0.00895479996688664,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Disgust.mp4","disgusted","subtle","femmina",5,10,1646,926,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,8,NA,NA,0.146905499976128,737.162974200037,0.154159799974877,0.000866399961523712,0.000866399961523712,747.91879830003,747.91879830003,0.00978619995294139,-190,121,1,0,0,1.31640680000419,"'click_1'",1.55000016093254e-05,749.235979799996,0.00879499997245148,NA,0.00204900000244379,0.00204900000244379,749.738485400041,749.738485400041,749.738485400041,0.0112969999900088,-185,118,1,0,0,5.56146250001621,"'click_2'",3.01999971270561e-05,0.00875480001559481,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Surprise-Face Forward.mp4","surprised","full","femmina",2,6,720,576,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,49,NA,NA,0.143295400019269,756.942361499998,0.150792300002649,0.000491000013425946,0.000491000013425946,762.898427699984,762.898427699984,0.00978690001647919,48,-197,1,0,0,4.68548250000458,"'click_1'",1.53000000864267e-05,767.584236600029,0.00878249999368563,NA,0.00238619995070621,0.00238619995070621,768.087266499992,768.087266499992,768.087266499992,0.0118205999606289,78,-115,1,0,0,1.49843950005015,"'click_2'",1.39999901875854e-05,0.00886629999149591,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Surprise.mp4","surprised","subtle","maschio",8,10,1646,926,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,28,28,23,NA,NA,0.150743999984115,771.234968100034,0.157930699991994,0.000733799999579787,0.000733799999579787,782.149565300031,782.149565300031,0.00991780002368614,42,-138,1,0,0,1.45767259999411,"'click_1'",1.43999932333827e-05,783.607713900041,0.0088980000000447,NA,0.00232580001465976,0.00232580001465976,784.110403100029,784.110403100029,784.110403100029,0.0115810999996029,107,-147,1,0,0,2.82574199995724,"'click_2'",1.4199991710484e-05,0.00873589998809621,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Fear.mp4","fear","subtle","femmina",5,10,1646,926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,29,29,0,NA,NA,0.145033799984958,788.579984700016,0.152301299967803,0.000870399991981685,0.000870399991981685,799.33767149999,799.33767149999,0.00970599998254329,-196,-45,1,0,0,2.47326419997262,"'click_1'",1.50999985635281e-05,801.811733599985,0.00876499997684732,NA,0.00254419998964295,0.00254419998964295,802.314686700003,802.314686700003,802.314686700003,0.0117413999978453,-88,-122,1,0,0,2.34288549999474,"'click_2'",1.43999932333827e-05,0.00855709996540099,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Disgust.mp4","disgusted","subtle","maschio",8,10,1646,926,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,11,NA,NA,0.149360899988096,806.305836700019,0.156572300009429,0.000705700018443167,0.000705700018443167,816.857888900035,816.857888900035,0.00970180000877008,-121,83,1,0,0,2.15123930003028,"'click_1'",1.46000529639423e-05,819.009702400013,0.00872370001161471,NA,0.00219960004324093,0.00219960004324093,819.512493200018,819.512493200018,819.512493200018,0.0115425999974832,-82,124,1,0,0,2.28232709999429,"'click_2'",1.4199991710484e-05,0.00892140000360087,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Fear.mp4","fear","subtle","femmina",6,10,1646,926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,31,31,1,NA,NA,0.153292700008024,823.446910400002,0.160695599974133,0.000682800018694252,0.000682800018694252,833.795084199985,833.795084199985,0.00977440003771335,31,-145,1,0,0,3.29812270001275,"'click_1'",2.0099978428334e-05,837.093725199986,0.00870189996203408,NA,0.00219379999907687,0.00219379999907687,837.596495500009,837.596495500009,837.596495500009,0.0114599000080489,-87,-116,1,0,0,1.13588319998235,"'click_2'",1.39999901875854e-05,0.00869069999316707,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Neutral-Face Forward.mp4","neutral","full","femmina",1,6,720,576,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,32,32,52,NA,NA,0.147994600003585,840.379351100011,0.1553486000048,0.000712600012775511,0.000712600012775511,846.327532600029,846.327532600029,0.00983409996842965,-22,94,1,0,0,2.43228730000556,"'click_1'",1.4199991710484e-05,848.760450300004,0.00900910003110766,NA,0.00246400001924485,0.00246400001924485,849.263234100014,849.263234100014,849.263234100014,0.0117979000206105,-56,78,1,0,0,3.76045270002214,"'click_2'",1.43000506795943e-05,0.00894570001401007,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
