file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,p_port_3.started,secondary.started,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/02.subtle/JF2_Happiness.mp4,happy,subtle,femmina,6,9,1646,926,14,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,40,40,13,,,0.14689389994600788,957.359852100024,0.15468069998314604,0.0006862000445835292,0.0006862000445835292,966.7884724999894,966.7884724999894,0.009782100038137287,164.0,30.0,1,0,0,4.233168700011447,'click_1',1.4699995517730713e-05,971.0222277999856,0.008848700032103807,,0.002204200020059943,0.002204200020059943,971.5248846000177,971.5248846000177,971.5248846000177,0.011517700040712953,112.0,79.0,1,0,0,1.2667535000364296,'click_2',2.1899992134422064e-05,0.008794100023806095,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Fear-Face Forward.mp4,fear,full,femmina,1,6,720,576,29,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,41,41,28,,,0.1492017999989912,974.4396020999993,0.15648439998039976,0.000692299974616617,0.000692299974616617,980.396408700035,980.396408700035,0.009763400012161583,-77.0,-123.0,1,0,0,1.3873867999645881,'click_1',1.4999997802078724e-05,981.7842731000273,0.008742300036828965,,0.002249700017273426,0.002249700017273426,982.2871110000415,982.2871110000415,982.2871110000415,0.011576800025068223,25.0,-139.0,1,0,0,1.3871635000105016,'click_2',1.4599994756281376e-05,0.008967700006905943,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Sadness-Face Forward.mp4,sad,full,maschio,4,6,720,576,48,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,42,42,47,,,0.14240800001425669,985.3155290000141,0.1497421000385657,0.0007097999914549291,0.0007097999914549291,991.2695934000076,991.2695934000076,0.009745499992277473,-15.0,-99.0,1,0,0,5.912544600025285,'click_1',1.4499993994832039e-05,997.1825510000344,0.008685900014825165,,0.002487100020516664,0.002487100020516664,997.6854908000096,997.6854908000096,997.6854908000096,0.011629300017375499,-99.0,-23.0,1,0,0,1.4979142000083812,'click_2',1.4199991710484028e-05,0.008863600029144436,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Joy-Face Forward.mp4,happy,full,maschio,3,6,720,576,43,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,43,43,42,,,0.14963669999269769,1000.8321898999857,0.1571438999962993,0.0008187000057660043,0.0008187000057660043,1006.7888143000309,1006.7888143000309,0.00969709997298196,55.0,79.0,1,0,0,3.2874191000009887,'click_1',1.580000389367342e-05,1010.077102900017,0.008848599973134696,,0.0025010000099428,0.0025010000099428,1010.5800632000319,1010.5800632000319,1010.5800632000319,0.011825900000985712,56.0,81.0,1,0,0,2.1614539999864064,'click_2',1.4199991710484028e-05,0.008817299967631698,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Sadness-Face Forward.mp4,sad,full,maschio,3,6,720,576,47,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,44,44,46,,,0.14207980001810938,1014.3822361000348,0.14908349997131154,0.0006929000373929739,0.0006929000373929739,1019.9757279999903,1019.9757279999903,0.009847500012256205,-88.0,-137.0,1,0,0,2.282474200008437,'click_1',1.5099998563528061e-05,1022.258385299996,0.008555900014471263,,0.002285399998072535,0.002285399998072535,1022.7613548000227,1022.7613548000227,1022.7613548000227,0.011569500027690083,-73.0,-124.0,1,0,0,2.4238145999843255,'click_2',1.839996548369527e-05,0.008205599966458976,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Disgust-Face Forward.mp4,disgusted,full,maschio,4,6,720,576,40,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,45,45,39,,,0.14035599998896942,1026.8244627999957,0.1477681999676861,0.0006865999894216657,0.0006865999894216657,1032.780364300008,1032.780364300008,0.009746399999130517,-36.0,195.0,1,0,0,1.6284977999748662,'click_1',1.4599994756281376e-05,1034.4094496000325,0.00879340001847595,,0.0023672999814152718,0.0023672999814152718,1034.9121118999901,1034.9121118999901,1034.9121118999901,0.011465799994766712,-2.0,2.0,1,0,0,2.111430599994492,'click_2',1.4199991710484028e-05,0.008903399982955307,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Disgust.mp4,disgusted,subtle,maschio,7,10,1646,926,11,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,46,46,10,,,0.14674870000453666,1038.6694122999907,0.15421780000906438,0.000666000007186085,0.000666000007186085,1049.0242258000071,1049.0242258000071,0.009726899967063218,-156.0,110.0,1,0,0,1.1963586000492796,'click_1',1.460005296394229e-05,1050.221192100027,0.008847700024489313,,0.0023436000337824225,0.0023436000337824225,1050.7239991000388,1050.7239991000388,1050.7239991000388,0.011696400004439056,0.0,1.0,1,0,0,0.5725944000296295,'click_2',1.4199991710484028e-05,0.008973599993623793,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Neutral.mp4,neutral,subtle,femmina,5,10,1646,926,25,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,47,47,24,,,0.14645020000170916,1052.941919200006,0.1538871999946423,0.0008515999652445316,0.0008515999652445316,1063.698463800014,1063.698463800014,0.009767399984411895,28.0,96.0,1,0,0,3.408078199950978,'click_1',1.4899997040629387e-05,1067.1073395999847,0.008900300017558038,,0.0025101000210270286,0.0025101000210270286,1067.6101171000046,1067.6101171000046,1067.6101171000046,0.011714000022038817,36.0,93.0,1,0,0,1.1657062000012957,'click_2',1.4399993233382702e-05,0.009030999965034425,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Sadness.mp4,sad,subtle,femmina,5,10,1646,926,17,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,48,48,16,,,0.14735440001823008,1070.4220672000083,0.15460880001774058,0.0007089999853633344,0.0007089999853633344,1081.1762364000315,1081.1762364000315,0.009724600007757545,-27.0,-140.0,1,0,0,1.1659734999993816,'click_1',1.5099998563528061e-05,1082.3427939999965,0.00884080003015697,,0.00254840002162382,0.00254840002162382,1082.8457804000354,1082.8457804000354,1082.8457804000354,0.011819200008176267,-18.0,-147.0,1,0,0,1.538316800026223,'click_2',1.4099990949034691e-05,0.008803799981251359,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Joy-Face Forward.mp4,happy,full,maschio,4,6,720,576,44,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,49,49,43,,,0.14816779998363927,1086.0309576999862,0.15534609998576343,0.0008429999579675496,0.0008429999579675496,1091.9799646000029,1091.9799646000029,0.009795299964025617,111.0,68.0,1,0,0,3.146449699997902,'click_1',1.5199999324977398e-05,1095.1271766999853,0.008962600026279688,,0.0024734000326134264,0.0024734000326134264,1095.6300877000322,1095.6300877000322,1095.6300877000322,0.01188240002375096,120.0,67.0,1,0,0,2.0307054999866523,'click_2',1.5900004655122757e-05,0.00893109996104613,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Surprise-Face Forward.mp4,surprised,full,femmina,1,6,720,576,49,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,50,50,48,,,0.1418963999603875,1099.3014749999857,0.14922039996599779,0.0007059999625198543,0.0007059999625198543,1105.2545411000028,1105.2545411000028,0.00980519998120144,18.0,-204.0,1,0,0,1.306724599970039,'click_1',1.4199991710484028e-05,1106.5620718999999,0.009085899975616485,,0.0026632000226527452,0.0026632000226527452,1107.064871200011,1107.064871200011,1107.064871200011,0.011925300001166761,23.0,-197.0,1,0,0,2.292172399989795,'click_2',1.4699995517730713e-05,0.008892199955880642,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Fear.mp4,fear,subtle,maschio,7,10,1646,926,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,51,51,2,,,0.1437706999713555,1110.999597200018,0.151043199992273,0.000679599994327873,0.000679599994327873,1121.3555492000305,1121.3555492000305,0.009832100011408329,28.0,-156.0,1,0,0,1.4374585999757983,'click_1',2.069998299703002e-05,1122.7936770000379,0.009053100016899407,,0.0021465999889187515,0.0021465999889187515,1123.2961668000207,1123.2961668000207,1123.2961668000207,0.011532999982591718,-85.0,-115.0,1,0,0,1.4073728999937885,'click_2',1.4299992471933365e-05,0.008801699965260923,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Sadness.mp4,sad,subtle,maschio,8,10,1646,926,20,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,52,52,19,,,0.14578439999604598,1126.3480659000343,0.1531091000069864,0.0006809000042267144,0.0006809000042267144,1136.9041516000289,1136.9041516000289,0.00979500001994893,106.0,15.0,1,0,0,2.12071940000169,'click_1',1.4899997040629387e-05,1139.0255839999882,0.009056099981535226,,0.0024901999859139323,0.0024901999859139323,1139.5281741000363,1139.5281741000363,1139.5281741000363,0.011657600000035018,-9.0,-99.0,1,0,0,2.3929673999664374,'click_2',1.4299992471933365e-05,0.008804999990388751,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Anger-Face Forward.mp4,angry,full,femmina,2,6,720,576,34,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,53,53,33,,,0.14971689996309578,1143.5694112000056,0.15660469996510074,0.0007083999807946384,0.0007083999807946384,1149.5263697000337,1149.5263697000337,0.009776499995496124,-17.0,135.0,1,0,0,2.995767700020224,'click_1',1.4999997802078724e-05,1152.5229278000188,0.00905849999981001,,0.002731399959884584,0.002731399959884584,1153.0258356000413,1153.0258356000413,1153.0258356000413,0.011982699972577393,-78.0,121.0,1,0,0,2.1914724999805912,'click_2',1.5199999324977398e-05,0.008828599995467812,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Anger-Face Forward.mp4,angry,full,femmina,1,6,720,576,33,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,54,54,32,,,0.14838519995100796,1156.8648459000397,0.15597679995698854,0.0006785000441595912,0.0006785000441595912,1162.8135724000167,1162.8135724000167,0.009749800025019795,-115.0,77.0,1,0,0,3.559419400000479,'click_1',1.4999997802078724e-05,1166.3736436000327,0.008905299997422844,,0.002351699979044497,0.002351699979044497,1166.8763337000273,1166.8763337000273,1166.8763337000273,0.011612500005867332,-28.0,135.0,1,0,0,0.9450802999781445,'click_2',1.4599994756281376e-05,0.009007599961478263,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Sadness-Face Forward.mp4,sad,full,femmina,1,6,720,576,45,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,55,55,44,,,0.14920299994992092,1169.4695639000274,0.15666089998558164,0.0007090999861247838,0.0007090999861247838,1175.4173797999974,1175.4173797999974,0.0098423000308685,-11.0,-143.0,1,0,0,2.1717502999817953,'click_1',1.5600002370774746e-05,1177.5896240000147,0.008841599978040904,,0.0022555000032298267,0.0022555000032298267,1178.092374800006,1178.092374800006,1178.092374800006,0.01163779996568337,-14.0,-137.0,1,0,0,1.880443700007163,'click_2',1.4999997802078724e-05,0.008847000019159168,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Neutral-Face Forward.mp4,neutral,full,maschio,4,6,720,576,56,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,55,,,0.13281320000533015,1192.67994609999,0.14043960004346445,0.00070090004010126,0.00070090004010126,1198.6295719000045,1198.6295719000045,0.00976380001520738,0.0,0.0,1,0,0,0.5726639000349678,'click_1',1.4899997040629387e-05,1199.2028138000169,0.008495599962770939,,0.001711399992927909,0.001711399992927909,1199.705267500016,1199.705267500016,1199.705267500016,0.010970100003760308,0.0,0.0,1,0,0,0.954880100034643,'click_2',1.4499993994832039e-05,0.008627499977592379,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Fear.mp4,fear,subtle,femmina,5,10,1646,926,1,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,1,1,0,,,0.139327599958051,1202.298639399989,0.14662319998024032,0.0005956999957561493,0.0005956999957561493,1213.0504505999852,1213.0504505999852,0.00982159998966381,-84.0,-113.0,1,0,0,1.9904079000116326,'click_1',1.5199999324977398e-05,1215.041225699999,0.008833999978378415,,0.0023160999990068376,0.0023160999990068376,1215.5440119000268,1215.5440119000268,1215.5440119000268,0.011641499993856996,117.0,-83.0,1,0,0,2.26214250002522,'click_2',1.4999997802078724e-05,0.008574399980716407,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Fear-Face Forward.mp4,fear,full,femmina,2,6,720,576,30,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,2,2,29,,,0.13617299997713417,1219.4412804000312,0.14357700000982732,0.0008367999689653516,0.0008367999689653516,1225.3901295000105,1225.3901295000105,0.009752999991178513,-125.0,-183.0,1,0,0,1.5776844000210986,'click_1',1.5199999324977398e-05,1226.9686265999917,0.008830000006128103,,0.0023800000199116766,0.0023800000199116766,1227.471572200011,1227.471572200011,1227.471572200011,0.0118023999966681,-125.0,-184.0,1,0,0,2.6741583000402898,'click_2',1.4499993994832039e-05,0.00913570000557229,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Sadness.mp4,sad,subtle,femmina,6,8,1646,926,18,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,3,3,17,,,0.1417107000015676,1231.7861155000282,0.14902419998543337,0.0008103000000119209,0.0008103000000119209,1240.0938737000106,1240.0938737000106,0.009705199976451695,-154.0,97.0,1,0,0,1.7793074999935925,'click_1',1.5400000847876072e-05,1241.8739014000166,0.00884660001611337,,0.0024551000096835196,0.0024551000096835196,1242.3766059000045,1242.3766059000045,1242.3766059000045,0.011561499966774136,-11.0,-149.0,1,0,0,1.7192141999839805,'click_2',1.4699995517730713e-05,0.008967900008428842,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Sadness-Face Forward.mp4,sad,full,femmina,2,6,720,576,46,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,4,4,45,,,0.1357294999761507,1245.730697299994,0.1432316999998875,0.0007042000070214272,0.0007042000070214272,1251.6797140000272,1251.6797140000272,0.009766999981366098,-41.0,-210.0,1,0,0,2.0003801000420935,'click_1',1.479999627918005e-05,1253.680677700031,0.00881249998928979,,0.002203500014729798,0.002203500014729798,1254.1834578000125,1254.1834578000125,1254.1834578000125,0.011598800017964095,-40.0,-188.0,1,0,0,4.022570899978746,'click_2',1.4099990949034691e-05,0.008762600016780198,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Happiness.mp4,happy,subtle,femmina,6,9,1646,926,14,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,5,5,13,,,0.14005380001617596,1259.8449578,0.147511699993629,0.0006892000092193484,0.0006892000092193484,1269.2791870000074,1269.2791870000074,0.009892300004139543,126.0,70.0,1,0,0,3.4987541000009514,'click_1',1.5199999324977398e-05,1272.7784456000081,0.008903199981432408,,0.0024769999436102808,0.0024769999436102808,1273.281284400029,1273.281284400029,1273.281284400029,0.011777799983974546,148.0,21.0,1,0,0,1.2968246000236832,'click_2',1.4299992471933365e-05,0.00877549999859184,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Surprise-Face Forward.mp4,surprised,full,maschio,4,6,720,576,52,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,6,6,51,,,0.13985009997850284,1276.217039900017,0.14740799996070564,0.0010308999917469919,0.0010308999917469919,1282.1729736999841,1282.1729736999841,0.007250999973621219,32.0,-152.0,1,0,0,1.826415299961809,'click_1',1.4699995517730713e-05,1284.0027411000337,0.008742299978621304,,0.002296999969985336,0.002296999969985336,1284.5054527000175,1284.5054527000175,1284.5054527000175,0.011453900020569563,109.0,20.0,1,0,0,4.976976900012232,'click_2',1.3899989426136017e-05,0.008934199984651059,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M02-Neutral-Face Forward.mp4,neutral,full,maschio,3,6,720,576,55,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,7,7,54,,,0.13593689998378977,1291.1172962000128,0.14330439997138456,0.0008297999738715589,0.0008297999738715589,1297.0680206000106,1297.0680206000106,0.009783699992112815,0.0,0.0,1,0,0,1.2161676000105217,'click_1',1.5600002370774746e-05,1298.2851587000187,0.00907019997248426,,0.0022072999854572117,0.0022072999854572117,1298.7876720000058,1298.7876720000058,1298.7876720000058,0.01159509998979047,0.0,0.0,1,0,0,0.3818101000506431,'click_2',1.4200049918144941e-05,0.008908600022550672,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Surprise.mp4,surprised,subtle,maschio,8,10,1646,926,24,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,8,8,23,,,0.13705370004754514,1300.805085400003,0.1442053000209853,0.0006611999706365168,0.0006611999706365168,1311.7202457000385,1311.7202457000385,0.009679100010544062,33.0,-148.0,1,0,0,1.9701437000185251,'click_1',1.479999627918005e-05,1313.691075699986,0.008906700008083135,,0.002393400005530566,0.002393400005530566,1314.1937742999871,1314.1937742999871,1314.1937742999871,0.011642900004517287,80.0,-120.0,1,0,0,1.1964167000260204,'click_2',1.479999627918005e-05,0.008849200035911053,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Surprise.mp4,surprised,subtle,maschio,7,10,1646,926,23,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,9,9,22,,,0.13685930002247915,1317.0260522000026,0.14429670001845807,0.0007275000098161399,0.0007275000098161399,1327.3778372000088,1327.3778372000088,0.009721500042360276,34.0,-144.0,1,0,0,1.487559599976521,'click_1',1.479999627918005e-05,1328.8659855999867,0.008801800024230033,,0.0024153999984264374,0.0024153999984264374,1329.3688642000197,1329.3688642000197,1329.3688642000197,0.01167649996932596,128.0,-79.0,1,0,0,2.3023702000500634,'click_2',1.4699995517730713e-05,0.008805799996480346,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF1_Surprise.mp4,surprised,subtle,femmina,5,10,1646,926,21,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,10,10,20,,,0.1473398999660276,1333.3174831999931,0.15475849999347702,0.0006689999718219042,0.0006689999718219042,1344.0725341000361,1344.0725341000361,0.00986439996631816,-129.0,21.0,1,0,0,2.0809797000256367,'click_1',1.479999627918005e-05,1346.15395430004,0.00882310001179576,,0.00237649999326095,0.00237649999326095,1346.6567080999957,1346.6567080999957,1346.6567080999957,0.011582800012547523,26.0,-97.0,1,0,0,1.6891386000206694,'click_2',1.7600017599761486e-05,0.008886799972970039,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM2_Sadness.mp4,sad,subtle,maschio,8,10,1646,926,20,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,11,11,19,,,0.13683119998313487,1349.9818430999876,0.14413289999356493,0.0007016999879851937,0.0007016999879851937,1360.5362129000132,1360.5362129000132,0.009803100023418665,0.0,0.0,1,0,0,0.5223403999698348,'click_1',1.4999997802078724e-05,1361.0591530000092,0.008946599962655455,,0.002203799958806485,0.002203799958806485,1361.561792500026,1361.561792500026,1361.561792500026,0.011617999989539385,0.0,0.0,1,0,0,0.38196859997697175,'click_2',1.4300050679594278e-05,0.008913199999369681,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F03-Surprise-Face Forward.mp4,surprised,full,femmina,2,6,720,576,50,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,12,12,49,,,0.13545760000124574,1363.5779432000127,0.142816900042817,0.0006844999734312296,0.0006844999734312296,1369.5268161999993,1369.5268161999993,0.009853499999735504,23.0,-153.0,1,0,0,1.4577429000055417,'click_1',1.5300000086426735e-05,1370.984961100039,0.008756999974139035,,0.0022962000221014023,0.0022962000221014023,1371.4878420000314,1371.4878420000314,1371.4878420000314,0.01166630000807345,27.0,-150.0,1,0,0,1.1864600999979302,'click_2',1.5300000086426735e-05,0.008594499959144741,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JF2_Fear.mp4,fear,subtle,femmina,6,10,1646,926,2,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,13,13,1,,,0.13903849996859208,1374.3128373000072,0.14697109995177016,0.0006836000247858465,0.0006836000247858465,1384.6618171000155,1384.6618171000155,0.009823700005654246,-55.0,-91.0,1,0,0,2.795676600013394,'click_1',1.4299992471933365e-05,1387.4581150999875,0.00895779998973012,,0.0020825000246986747,0.0020825000246986747,1387.9605680000386,1387.9605680000386,1387.9605680000386,0.011407600017264485,-117.0,-59.0,1,0,0,1.1364630999742076,'click_2',1.4299992471933365e-05,0.008099499973468482,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/02.subtle/JM1_Sadness.mp4,sad,subtle,maschio,7,10,1646,926,19,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,14,14,18,,,0.13744939997559413,1390.7332759000128,0.14473369996994734,0.0006819000118412077,0.0006819000118412077,1401.084085599985,1401.084085599985,0.00994900002842769,-77.0,-63.0,1,0,0,3.1972209999803454,'click_1',1.580000389367342e-05,1404.2817198000266,0.008849000034388155,,0.002363000006880611,0.002363000006880611,1404.7844710000209,1404.7844710000209,1404.7844710000209,0.011645900027360767,105.0,-25.0,1,0,0,2.4733884999877773,'click_2',1.4399993233382702e-05,0.008866599993780255,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/M03-Sadness-Face Forward.mp4,sad,full,maschio,4,6,720,576,48,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,15,15,47,,,0.13617229997180402,1408.8928662000108,0.1434859999571927,0.0007179999956861138,0.0007179999956861138,1414.8421295000007,1414.8421295000007,0.009860299993306398,-18.0,-95.0,1,0,0,5.218304500041995,'click_1',1.8900027498602867e-05,1420.0609331000014,0.008805399993434548,,0.0024474000092595816,0.0024474000092595816,1420.5638461000053,1420.5638461000053,1420.5638461000053,0.011713100015185773,-126.0,26.0,1,0,0,1.407559700019192,'click_2',1.4299992471933365e-05,0.008942799991928041,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
stimoli/01.full/F01-Anger-Face Forward.mp4,angry,full,femmina,1,6,720,576,33,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,16,16,32,,,0.13723920000484213,1423.6077769999974,0.1449117999873124,0.0008015999919734895,0.0008015999919734895,1429.5557965000044,1429.5557965000044,0.009840400016400963,-21.0,146.0,1,0,0,2.0106015999917872,'click_1',1.5300000086426735e-05,1431.567083800037,0.008924199966713786,,0.0021279999637044966,0.0021279999637044966,1432.0696240999969,1432.0696240999969,1432.0696240999969,0.011481099994853139,-65.0,86.0,1,0,0,1.63940059999004,'click_2',1.479999627918005e-05,0.008763500023633242,,,13,001,control_mbs,25,f,18,1,ale_ila,2024-04-22_17h08.40.556,CPO_EEG,2022.2.1,99.82719910415807,
