file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.started,p_port_3.stopped,secondary.started,img_secondary_wheel.stopped,click_2.stopped,primary_pos.stopped,secondary.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,primary.stopped,img_primary_wheel.stopped,click_1.stopped,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/01.full/M03-Sadness-Face Forward.mp4,sad,full,maschio,4,6,720,576,48,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,48,48,47,,,0.1370096000000558,1546.6018410000001,0.1443394999996599,0.0005898999997953069,0.0005898999997953069,1552.5780246999998,1552.5780246999998,0.016440599999441474,-17.0,-99.0,1,0,0,12.51275159999932,'click_1',1.3799999578623101e-05,1565.0911925000005,0.015456999999514665,,1565.5932445000003,1565.5932445000003,1565.5932445000003,0.0016360999998141779,0.01755299999967974,0.0016360999998141779,,,,,0.0,0.0,1,0,0,1.990492500000073,'click_2',1.2999999853491317e-05,0.015399799999613606,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Neutral-Face Forward.mp4,neutral,full,maschio,4,6,720,576,56,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,49,49,55,,,0.13734579999982088,1569.2133612000002,0.14469699999972363,0.0006051999998817337,0.0006051999998817337,1575.1883283000002,1575.1883283000002,0.016341300000021874,0.0,0.0,1,0,0,3.947134400000323,'click_1',1.3500000022759195e-05,1579.1361047000005,0.0155838999999105,,1579.6382994,1579.6382994,1579.6382994,0.0018105999997715116,0.01775439999983064,0.0018105999997715116,,,,,0.0,0.0,1,0,0,0.21709670000018377,'click_2',1.359999987471383e-05,0.015560899999400135,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Neutral.mp4,neutral,subtle,femmina,5,10,1646,926,25,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,50,50,24,,,0.14055289999942033,1581.4880957999999,0.14783489999990707,0.0006277000002228306,0.0006277000002228306,1592.2618933999997,1592.2618933999997,0.01635770000029879,37.0,-56.0,1,0,0,7.93002449999949,'click_1',1.3700000636163168e-05,1600.1925633000005,0.015563200000542565,,1600.6944583,1600.6944583,1600.6944583,0.0014349000002766843,0.01744070000040665,0.0014349000002766843,,,,,2.0,0.0,1,0,0,3.1450652000003174,'click_2',1.4200000805431046e-05,0.01547630000004574,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Neutral.mp4,neutral,subtle,maschio,8,10,1646,926,28,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,51,51,27,,,0.1385881000005611,1605.4702405000003,0.1458334000008108,0.0006867999991300167,0.0006867999991300167,1616.4133203000006,1616.4133203000006,0.01653919999989739,-12.0,-66.0,1,0,0,16.493820499999856,'click_1',1.3299999409355223e-05,1632.9075390000003,0.015459999999620777,,1633.4096298999998,1633.4096298999998,1633.4096298999998,0.0016388999993068865,0.017577899999196234,0.0016388999993068865,,,,,2.0,3.0,1,0,0,0.9696955999997954,'click_2',1.3099999705445953e-05,0.015628099999958067,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Sadness.mp4,sad,subtle,maschio,7,10,1646,926,19,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,52,52,18,,,0.13979420000032405,1636.0112962999997,0.14706329999989975,0.0006619000005230191,0.0006619000005230191,1646.3844865000005,1646.3844865000005,0.01641250000011496,-13.0,-63.0,1,0,0,6.724654099999498,'click_1',1.3699999726668466e-05,1653.1098856000003,0.015636000000085915,,1653.6117699000001,1653.6117699000001,1653.6117699000001,0.0016823999994812766,0.01754739999978483,0.0016823999994812766,,,,,14.0,-62.0,1,0,0,2.3581936999999016,'click_2',1.3699999726668466e-05,0.015684699999837903,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Sadness.mp4,sad,subtle,maschio,8,10,1646,926,20,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,53,53,19,,,0.13961469999958354,1657.6018268000003,0.14689629999975296,0.0006774000003133551,0.0006774000003133551,1668.1754708000003,1668.1754708000003,0.01636069999949541,-52.0,-35.0,1,0,0,6.774826699999721,'click_1',1.52000002344721e-05,1674.9509588000005,0.015429799999765237,,1675.4532628000002,1675.4532628000002,1675.4532628000002,0.0017702999994071433,0.017751200000020617,0.0017702999994071433,,,,,-12.0,-63.0,1,0,0,2.760182099999838,'click_2',1.559999964229064e-05,0.015238399999361718,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Anger.mp4,angry,subtle,femmina,5,10,1646,926,5,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,54,54,4,,,0.1402033999993364,1679.8459233999997,0.14757909999934782,0.000678899999911664,0.000678899999911664,1690.6195149,1690.6195149,0.016509200000655255,-10.0,65.0,1,0,0,1.873398100000486,'click_1',1.2700000297627412e-05,1692.4934614999997,0.015517000000727421,,1692.9952432000005,1692.9952432000005,1692.9952432000005,0.0014592000006814487,0.01732590000028722,0.0014592000006814487,,,,,4.0,0.0,1,0,0,1.154182100000071,'click_2',1.3099999705445953e-05,0.015490800000407035,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Sadness-Face Forward.mp4,sad,full,maschio,3,6,720,576,47,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,55,55,46,,,0.13788780000049883,1695.7796932000006,0.14526800000021467,0.0006761999993614154,0.0006761999993614154,1701.4049369,1701.4049369,0.016432800000075076,-22.0,-97.0,1,0,0,13.233998900000188,'click_1',1.2500000593718141e-05,1714.6398736000006,0.015879100000347535,,1715.141725,1715.141725,1715.141725,0.0016722000000299886,0.017735500000526372,0.0016722000000299886,,,,,23.0,-99.0,1,0,0,1.8567653000000064,'click_2',1.3999999282532372e-05,0.015813099999832048,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Joy-Face Forward.mp4,happy,full,femmina,2,6,720,576,42,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,41,,,0.13652470000033645,1763.5488504999998,0.1438259000005928,0.0007228000004033674,0.0007228000004033674,1769.5298060999999,1769.5298060999999,0.016552600000068196,99.0,68.0,1,0,0,6.591238099999828,'click_1',1.6699999832781032e-05,1776.1216872,0.015141200000471144,,1776.6236762000003,1776.6236762000003,1776.6236762000003,0.001136400000177673,0.017161400000077265,0.001136400000177673,,,,,0.0,0.0,1,0,0,4.382442600000104,'click_2',1.3199999557400588e-05,0.015310499999941385,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Surprise.mp4,surprised,subtle,femmina,5,10,1646,926,21,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,1,1,20,,,0.13475990000006277,1782.6335191000003,0.14223279999987426,0.0006917000000612461,0.0006917000000612461,1793.4126584,1793.4126584,0.01644750000014028,24.0,-113.0,1,0,0,14.538539899999705,'click_1',1.3300000318849925e-05,1807.9519825000002,0.015777999999954773,,1808.4540874,1808.4540874,1808.4540874,0.0018254000005981652,0.017891700000291166,0.0018254000005981652,,,,,67.0,-100.0,1,0,0,3.780413899999985,'click_2',1.3299999409355223e-05,0.015418699999827368,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Disgust-Face Forward.mp4,disgusted,full,femmina,2,6,720,576,38,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,2,2,37,,,0.1325608999995893,1813.8591836,0.13990060000014637,0.0006744000002072426,0.0006744000002072426,1819.8379989,1819.8379989,0.016299099999741884,-43.0,199.0,1,0,0,10.841804200000297,'click_1',1.3199999557400588e-05,1830.6804542000004,0.015475100000003295,,1831.1823656000001,1831.1823656000001,1831.1823656000001,0.0013834999999744468,0.01741200000014942,0.0013834999999744468,,,,,-78.0,115.0,1,0,0,2.7605533999994805,'click_2',1.3600000784208532e-05,0.015497600000344391,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Neutral.mp4,neutral,subtle,femmina,5,10,1646,926,25,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,3,3,24,,,0.1330286000002161,1835.5679820999999,0.14029610000034154,0.0007547000004706206,0.0007547000004706206,1846.3480001000003,1846.3480001000003,0.01631180000003951,55.0,-36.0,1,0,0,5.43720520000079,'click_1',1.340000017080456e-05,1851.7860191000004,0.015575600000374834,,1852.2878606,1852.2878606,1852.2878606,0.0016032000003178837,0.01743110000006709,0.0016032000003178837,,,,,55.0,34.0,1,0,0,5.286319699999694,'click_2',1.3099999705445953e-05,0.015500099999371741,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Sadness.mp4,sad,subtle,femmina,6,8,1646,926,18,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,4,4,17,,,0.13501719999931083,1859.201498,0.1423045000001366,0.0006808999996792409,0.0006808999996792409,1867.5385732,1867.5385732,0.01650710000012623,-21.0,-117.0,1,0,0,8.649275200000375,'click_1',1.3299999409355223e-05,1876.1883158000005,0.015483000000131142,,1876.6902648,1876.6902648,1876.6902648,0.0014507999994748388,0.017423299999791197,0.0014507999994748388,,,,,1.0,-3.0,1,0,0,8.431260099999236,'click_2',1.539999993838137e-05,0.01543500000025233,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Joy-Face Forward.mp4,happy,full,maschio,3,6,720,576,43,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,5,5,42,,,0.13129409999964992,1886.7449669000002,0.13856639999994513,0.0007159999995565158,0.0007159999995565158,1892.7254736,1892.7254736,0.016356199999790988,121.0,81.0,1,0,0,5.035595199999989,'click_1',1.4700000065204222e-05,1897.7618013000006,0.015077900000505906,,1898.2638047000005,1898.2638047000005,1898.2638047000005,0.0011133000007248484,0.017101900000852766,0.0011133000007248484,,,,,36.0,53.0,1,0,0,1.4386125000000902,'click_2',1.359999987471383e-05,0.015698600000177976,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Fear.mp4,fear,subtle,maschio,8,10,1646,926,4,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,6,6,3,,,0.1321685000002617,1901.3266411999998,0.13941950000025827,0.0007224999999380088,0.0007224999999380088,1911.9065833,1911.9065833,0.01626620000024559,-28.0,-137.0,1,0,0,12.565027900000132,'click_1',1.359999987471383e-05,1924.4724836999999,0.015655799999876763,,1924.9743373000006,1924.9743373000006,1924.9743373000006,0.001524000000244996,0.017530299999634735,0.001524000000244996,,,,,-34.0,-51.0,1,0,0,6.641821100000016,'click_2',1.3299999409355223e-05,0.015555699999822536,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Fear-Face Forward.mp4,fear,full,femmina,2,6,720,576,30,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,7,7,29,,,0.13055230000009033,1933.2388182999998,0.1378525999998601,0.0007085999995979364,0.0007085999995979364,1939.2197757,1939.2197757,0.01653489999989688,-93.0,-137.0,1,0,0,9.51905490000081,'click_1',1.3199999557400588e-05,1948.7394344,0.015660699999898497,,1949.2412638,1949.2412638,1949.2412638,0.001529399999526504,0.017471199999818054,0.001529399999526504,,,,,-61.0,-14.0,1,0,0,2.910199300000386,'click_2',1.320000046689529e-05,0.01581869999972696,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F03-Neutral-Face Forward.mp4,neutral,full,femmina,2,6,720,576,54,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,8,8,53,,,0.13136350000058883,1953.7750621,0.1387574999998833,0.000740100000257371,0.000740100000257371,1959.7561651,1959.7561651,0.016417900000305963,0.0,0.0,1,0,0,0.6682607000002463,'click_1',1.2999999853491317e-05,1960.4252483000005,0.01571339999918564,,1960.9270566999999,1960.9270566999999,1960.9270566999999,0.0014146999992590281,0.017526599999655446,0.0014146999992590281,,,,,0.0,0.0,1,0,0,0.21717160000025615,'click_2',1.3800000488117803e-05,0.01566850000017439,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Surprise.mp4,surprised,subtle,maschio,8,10,1646,926,24,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,9,9,23,,,0.13355520000004617,1962.7696916,0.14078109999991284,0.0006391999995685183,0.0006391999995685183,1973.7161892999998,1973.7161892999998,0.016449599999759812,24.0,-117.0,1,0,0,3.9648698000000877,'click_1',1.4500000361294951e-05,1977.6814306,0.015363600000455335,,1978.1834584000003,1978.1834584000003,1978.1834584000003,0.0013847000000168919,0.01732689999971626,0.0013847000000168919,,,,,78.0,-14.0,1,0,0,4.4331227999991825,'click_2',1.3300000318849925e-05,0.015615799999977753,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Happiness.mp4,happy,subtle,maschio,7,10,1646,926,15,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,10,10,14,,,0.131513499999528,1984.2403587000003,0.13888029999998253,0.000716900000043097,0.000716900000043097,1994.6198029000002,1994.6198029000002,0.016428399999313115,-78.0,15.0,1,0,0,11.69610460000058,'click_1',1.6699999832781032e-05,2006.3164679000006,0.01542539999991277,,2006.8184002000003,2006.8184002000003,2006.8184002000003,0.0014542999997502193,0.017366299999594048,0.0014542999997502193,,,,,1.0,0.0,1,0,0,6.541254199999457,'click_2',1.359999987471383e-05,0.015721799999482755,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Surprise-Face Forward.mp4,surprised,full,maschio,3,6,720,576,51,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,11,11,50,,,0.131453999999394,2014.983444,0.13891459999922517,0.0007145999998101615,0.0007145999998101615,2020.9639553000002,2020.9639553000002,0.016439699999864388,30.0,-108.0,1,0,0,1.2209712999992917,'click_1',1.3100000614940654e-05,2022.1853800000004,0.015394900000501366,,2022.6871481000003,2022.6871481000003,2022.6871481000003,0.0012587999999595922,0.017171800000141957,0.0012587999999595922,,,,,1.0,0.0,1,0,0,3.496746699999676,'click_2',1.359999987471383e-05,0.015363600000455335,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Sadness-Face Forward.mp4,sad,full,maschio,4,6,720,576,48,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,12,12,47,,,0.12975550000010116,2027.8056825999997,0.13694200000009005,0.0006923000000824686,0.0006923000000824686,2033.7885554,2033.7885554,0.016329600000062783,-27.0,-141.0,1,0,0,8.346807300000364,'click_1',1.3099999705445953e-05,2042.1362961999998,0.01573160000043572,,2042.6383038999998,2042.6383038999998,2042.6383038999998,0.0018475999995644088,0.017772299999705865,0.0018475999995644088,,,,,0.0,0.0,1,0,0,4.466214899999613,'click_2',1.3399999261309858e-05,0.015486599999348982,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Sadness-Face Forward.mp4,sad,full,femmina,1,6,720,576,45,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,13,13,44,,,0.13120549999985087,2048.7276396,0.13825999999971827,0.000601499999902444,0.000601499999902444,2054.7082832,2054.7082832,0.01641049999943789,-29.0,-166.0,1,0,0,9.619484499999999,'click_1',1.3799999578623101e-05,2064.3284172999997,0.01569599999947968,,2064.8301695000005,2064.8301695000005,2064.8301695000005,0.0016126999998959946,0.017517599999337108,0.0016126999998959946,,,,,1.0,3.0,1,0,0,1.572485300000153,'click_2',1.3300000318849925e-05,0.015605300000061106,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/F01-Anger-Face Forward.mp4,angry,full,femmina,1,6,720,576,33,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,14,14,32,,,0.1320437000003949,2068.0270921000006,0.13950060000024678,0.0007218000000648317,0.0007218000000648317,2074.0072333000003,2074.0072333000003,0.016533800000615884,-31.0,162.0,1,0,0,5.939177199999904,'click_1',1.4000000192027073e-05,2079.9469885000003,0.015593400000398105,,2080.4488643,2080.4488643,2080.4488643,0.0014665000007880735,0.017513700000563404,0.0014665000007880735,,,,,-34.0,54.0,1,0,0,5.788028900000427,'click_2',1.4199999895936344e-05,0.015393099999528204,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Joy-Face Forward.mp4,happy,full,maschio,4,6,720,576,44,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,15,15,43,,,0.12984249999954045,2087.8588379,0.13711719999992056,0.0006725000002916204,0.0006725000002916204,2093.8403832999998,2093.8403832999998,0.01644840000062686,28.0,141.0,1,0,0,10.45548509999935,'click_1',1.3500000022759195e-05,2104.2964797,0.01553550000062387,,2104.7982815,2104.7982815,2104.7982815,0.001423100000465638,0.01734610000039538,0.001423100000465638,,,,,123.0,77.0,1,0,0,2.040940099999716,'click_2',1.6799999684735667e-05,0.015790800000104355,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M02-Sadness-Face Forward.mp4,sad,full,maschio,3,6,720,576,47,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,16,16,46,,,0.13267400000040652,2108.4641325,0.14007500000025175,0.0007211000001916545,0.0007211000001916545,2114.0753835,2114.0753835,0.01634009999997943,24.0,-115.0,1,0,0,4.918092900000374,'click_1',1.3699999726668466e-05,2118.9941648999998,0.015542699999969045,,2119.4961463000004,2119.4961463000004,2119.4961463000004,0.0015212999996947474,0.017526900000120804,0.0015212999996947474,,,,,-64.0,-99.0,1,0,0,1.371590799999467,'click_2',1.3500000022759195e-05,0.015671199999815144,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF1_Disgust.mp4,disgusted,subtle,femmina,5,10,1646,926,9,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,17,17,8,,,0.13430500000049506,2122.4943446,0.14182900000014342,0.0006742000005033333,0.0006742000005033333,2133.2742792000004,2133.2742792000004,0.016598100000010163,-140.0,93.0,1,0,0,4.550572999999531,'click_1',1.7800000023271423e-05,2137.8251403,0.01539379999940138,,2138.3270342,2138.3270342,2138.3270342,0.0011713999992934987,0.01728449999973236,0.0011713999992934987,,,,,-12.0,-65.0,1,0,0,4.985652700000173,'click_2',1.2800000149582047e-05,0.01541330000054586,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Neutral-Face Forward.mp4,neutral,full,maschio,4,6,720,576,56,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,18,18,55,,,0.12813009999990754,2144.9328442,0.13546790000054898,0.0007354999997915002,0.0007354999997915002,2150.9496614000004,2150.9496614000004,0.016327799999999115,,,,,,,,1.3500000022759195e-05,2170.9599463,0.015841000000364147,,2171.4618811000005,2171.4618811000005,2171.4618811000005,0.0018947999997180887,0.017747599999893282,0.0018947999997180887,,,,,63.0,-12.0,1,0,0,7.226807600000029,'click_2',1.2999999853491317e-05,0.015389600000162318,,,20.00993269999981,2170.9599463,2170.9599463,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JF2_Happiness.mp4,happy,subtle,femmina,6,9,1646,926,14,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,19,19,13,,,0.13364739999997255,2180.3145718,0.14087579999977606,0.0009033999995153863,0.0009033999995153863,2189.7719838,2189.7719838,0.01632439999957569,66.0,100.0,1,0,0,10.756323399999928,'click_1',1.3500000022759195e-05,2200.529097,0.01543000000037864,,2201.0309758999997,2201.0309758999997,2201.0309758999997,0.0013323000002856134,0.01731720000043424,0.0013323000002856134,,,,,37.0,-54.0,1,0,0,3.2289067000001523,'click_2',1.4400000509340316e-05,0.015545400000519294,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM1_Anger.mp4,angry,subtle,maschio,7,10,1646,926,7,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,20,20,6,,,0.13278160000027128,2205.8848540000004,0.14016090000041004,0.0007889999997132691,0.0007889999997132691,2216.2646181000005,2216.2646181000005,0.016499600000315695,-20.0,116.0,1,0,0,8.399476399999912,'click_1',1.3600000784208532e-05,2224.6645897000003,0.015430900000865222,,2225.1666595,2225.1666595,2225.1666595,0.0015885000002526795,0.017521900000247115,0.0015885000002526795,,,,,-34.0,53.0,1,0,0,10.88978599999973,'click_2',1.4899999769113492e-05,0.01568070000030275,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/01.full/M03-Disgust-Face Forward.mp4,disgusted,full,maschio,4,6,720,576,40,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,21,21,39,,,0.12999170000057347,2237.678724,0.1372945000002801,0.0007063000002744957,0.0007063000002744957,2243.6604128000004,2243.6604128000004,0.016416899999967427,-143.0,91.0,1,0,0,3.061203399999613,'click_1',1.2700000297627412e-05,2246.7222419000004,0.015509500000007392,,2247.2238803000005,2247.2238803000005,2247.2238803000005,0.001248400000804395,0.01714330000049813,0.001248400000804395,,,,,-9.0,60.0,1,0,0,1.4555262000003495,'click_2',1.7100000150094274e-05,0.015570499999739695,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Anger.mp4,angry,subtle,maschio,8,10,1646,926,8,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,22,22,7,,,0.1313308999997389,2250.3028799,0.13858280000022205,0.0007156000001486973,0.0007156000001486973,2261.2362742,2261.2362742,0.016297900000608934,-33.0,164.0,1,0,0,3.7476231000000553,'click_1',1.4399999599845614e-05,2264.9844582,0.015333299999838346,,2265.4862814000003,2265.4862814000003,2265.4862814000003,0.0012200999999549822,0.01715749999948457,0.0012200999999549822,,,,,-31.0,52.0,1,0,0,9.85320320000028,'click_2',1.3099999705445953e-05,0.015450099999725353,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
stimoli/02.subtle/JM2_Sadness.mp4,sad,subtle,maschio,8,10,1646,926,20,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,23,23,19,,,0.13159259999974893,2276.9632493000004,0.13878029999978025,0.0007075000003169407,0.0007075000003169407,2287.5443407,2287.5443407,0.01642100000026403,-78.0,-12.0,1,0,0,6.357339200000752,'click_1',1.320000046689529e-05,2293.9023711000004,0.015652099999897473,,2294.4045171000002,2294.4045171000002,2294.4045171000002,0.0016241000002992223,0.01779080000051181,0.0016241000002992223,,,,,-9.0,-64.0,1,0,0,3.279105999999956,'click_2',1.3500000022759195e-05,0.015565499999866006,,,,,,14_moebius_task,001,moebius,22,m,16,1,ari e sara,2024-01-19_13h33.18.738,CPO_EEG,2022.2.1,59.87640312866482,
