file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,key_resp.started,p_port.started,mov_target.started,p_port.stopped,p_port_2.started,primary.started,img_primary_wheel.started,click_1.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,p_port_4.started,txt_iwi.started,p_port_4.stopped,txt_iwi.stopped,p_port_3.started,secondary.started,img_secondary_wheel.started,click_2.started,primary_pos.started,p_port_3.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/01.full/M03-Disgust-Face Forward.mp4,disgusted,full,maschio,4,6,720,576,40,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,45,45,39,,,0.13342470000497997,2032.4251935000066,0.14077589998487383,0.0008207999635487795,0.0008207999635487795,2038.3769244999858,2038.3769244999858,0.009734899969771504,-164.0,120.0,1,0,0,1.1357361000264063,'click_1',1.309998333454132e-05,2039.5133944000117,0.008767600054852664,,0.0022851000539958477,0.0022851000539958477,2040.016179200029,2040.016179200029,2040.016179200029,0.01158749999012798,-67.0,119.0,1,0,0,0.8042114999843761,'click_2',1.2999982573091984e-05,0.00880359997972846,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/01.full/M02-Disgust-Face Forward.mp4,disgusted,full,maschio,3,6,720,576,39,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,46,46,38,,,0.13348359998781234,2042.45267899998,0.14070649992208928,0.0007741000736132264,0.0007741000736132264,2048.405584500055,2048.405584500055,0.009648000006563962,-170.0,114.0,1,0,0,1.1358637999510393,'click_1',1.3699987903237343e-05,2049.5422915000236,0.008990600006654859,,0.0025204999838024378,0.0025204999838024378,2050.045126100071,2050.045126100071,2050.045126100071,0.011840599938295782,-58.0,83.0,1,0,0,1.3274802999803796,'click_2',1.309998333454132e-05,0.008898900006897748,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JM2_Happiness.mp4,happy,subtle,maschio,8,10,1646,926,16,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,47,47,15,,,0.13523440004792064,2053.0064525000053,0.1423986000008881,0.0008548999903723598,0.0008548999903723598,2063.5625513000414,2063.5625513000414,0.009697199915535748,-86.0,120.0,1,0,0,2.5236120000481606,'click_1',1.3699987903237343e-05,2066.0869609999936,0.008878700085915625,,0.002382200094871223,0.002382200094871223,2066.5897126999917,2066.5897126999917,2066.5897126999917,0.011653100023977458,-84.0,116.0,1,0,0,1.7291729000862688,'click_2',1.3599987141788006e-05,0.008978099911473691,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JM2_Surprise.mp4,surprised,subtle,maschio,8,10,1646,926,24,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,48,48,23,,,0.13543629995547235,2069.953188000014,0.1427276999456808,0.0007264000596478581,0.0007264000596478581,2080.870639299974,2080.870639299974,0.009694800013676286,50.0,-193.0,1,0,0,1.3168405999895185,'click_1',1.309998333454132e-05,2082.1882517000195,0.008983699954114854,,0.0024363999255001545,0.0024363999255001545,2082.690943500027,2082.690943500027,2082.690943500027,0.01173119992017746,77.0,-112.0,1,0,0,0.8950424999929965,'click_2',1.3399985618889332e-05,0.008761800010688603,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/01.full/F01-Neutral-Face Forward.mp4,neutral,full,femmina,1,6,720,576,53,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,49,49,52,,,0.13385049998760223,2085.2188627000432,0.14130999997723848,0.0006701000966131687,0.0006701000966131687,2091.171977000078,2091.171977000078,0.009749300079420209,0.0,0.0,1,0,0,1.0554482000879943,'click_1',1.4199991710484028e-05,2092.2279468000634,0.008832200081087649,,0.002172500011511147,0.002172500011511147,2092.730698200059,2092.730698200059,2092.730698200059,0.011638800031505525,0.0,0.0,1,0,0,0.23087009997107089,'click_2',1.379998866468668e-05,0.009048799984157085,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/01.full/M03-Joy-Face Forward.mp4,happy,full,maschio,4,6,720,576,44,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,50,50,43,,,0.1332824999699369,2094.593636200065,0.14068139996379614,0.0005919000832363963,0.0005919000832363963,2100.5455539000686,2100.5455539000686,0.009855200070887804,126.0,75.0,1,0,0,3.3491424000822008,'click_1',1.309998333454132e-05,2103.8949404000305,0.00878419994842261,,0.0024007000029087067,0.0024007000029087067,2104.397938100039,2104.397938100039,2104.397938100039,0.01179230003617704,147.0,33.0,1,0,0,1.6084639999317005,'click_2',1.3599987141788006e-05,0.00894299999345094,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JM2_Anger.mp4,angry,subtle,maschio,8,10,1646,926,8,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,51,51,7,,,0.13532639993354678,2107.6403402000433,0.1425304999575019,0.0007255999371409416,0.0007255999371409416,2118.548771600006,2118.548771600006,0.009875399991869926,-112.0,171.0,1,0,0,1.6988331000320613,'click_1',1.309998333454132e-05,2120.24822519999,0.008963199914433062,,0.002736800001002848,0.002736800001002848,2120.7512491000816,2120.7512491000816,2120.7512491000816,0.012009299942292273,-25.0,99.0,1,0,0,1.4982086999807507,'click_2',1.4299992471933365e-05,0.008827499928884208,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/01.full/M03-Anger-Face Forward.mp4,angry,full,maschio,4,6,720,576,36,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,52,52,35,,,0.13300229993183166,2123.8813271999825,0.14032569993287325,0.0006528999656438828,0.0006528999656438828,2129.832861999981,2129.832861999981,0.009743900038301945,-26.0,132.0,1,0,0,1.357412299956195,'click_1',1.3499986380338669e-05,2131.1907490000594,0.008792600012384355,,0.0025077000027522445,0.0025077000027522445,2131.6936942000175,2131.6936942000175,2131.6936942000175,0.011744300019927323,-18.0,-98.0,1,0,0,1.4380331001011655,'click_2',1.3899989426136017e-05,0.008787400089204311,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JF2_Surprise.mp4,surprised,subtle,femmina,6,10,1646,926,22,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,53,53,21,,,0.1373811000958085,2134.767929899972,0.1446716000791639,0.0008270000107586384,0.0008270000107586384,2145.1214441000484,2145.1214441000484,0.009737899992614985,28.0,-144.0,1,0,0,3.8217059000162408,'click_1',1.3499986380338669e-05,2148.943772400031,0.008754399954341352,,0.0023105000145733356,0.0023105000145733356,2149.446550499997,2149.446550499997,2149.446550499997,0.011529600014910102,-100.0,24.0,1,0,0,0.7635409999638796,'click_2',1.3599987141788006e-05,0.009044500067830086,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JF1_Happiness.mp4,happy,subtle,femmina,5,10,1646,926,13,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,54,54,12,,,0.13663780002389103,2151.8457585000433,0.144008900038898,0.0008690999820828438,0.0008690999820828438,2162.6017846000614,2162.6017846000614,0.009736699983477592,215.0,-45.0,1,0,0,1.6384909000480548,'click_1',1.4199991710484028e-05,2164.2413372000447,0.00911179999820888,,0.0026514000492170453,0.0026514000492170453,2164.744107100065,2164.744107100065,2164.744107100065,0.011913500027731061,201.0,31.0,1,0,0,1.0250376999611035,'click_2',1.3899989426136017e-05,0.009101300034672022,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
stimoli/02.subtle/JM1_Fear.mp4,fear,subtle,maschio,7,10,1646,926,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,55,55,2,,,0.1344879000680521,2167.4024616000243,0.14179090003017336,0.000735200010240078,0.000735200010240078,2177.7586707000155,2177.7586707000155,0.009700000053271651,-94.0,-125.0,1,0,0,1.5784929000074044,'click_1',1.3199984095990658e-05,2179.337802199996,0.008776900009252131,,0.002387500018812716,0.002387500018812716,2179.8406760999933,2179.8406760999933,2179.8406760999933,0.011660699965432286,15.0,-98.0,1,0,0,1.206598800024949,'click_2',1.4699995517730713e-05,0.008812200045213103,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,control,22,m,16,1,ale_ila,2024-04-05_10h15.59.193,CPO_EEG,2022.2.1,99.62590480161536,
